geo,country_code,nuts_level,year,rail_network_length_km,rail_electrified_km,electrification_share
ITC1,IT,2,2006,1868.0,1291.0,0.6911134903640257
ITC1,IT,2,2007,1874.0,1294.0,0.6905016008537886
ITC1,IT,2,2008,1873.0,1294.0,0.6908702616123865
ITC1,IT,2,2009,1895.0,1316.0,0.6944591029023747
ITC1,IT,2,2010,1891.0,1312.0,0.6938127974616605
ITC1,IT,2,2011,1888.0,1318.0,0.698093220338983
ITC1,IT,2,2012,1898.0,1328.0,0.6996838777660696
ITC1,IT,2,2013,1898.0,1328.0,0.6996838777660696
ITC1,IT,2,2014,1898.0,1328.0,0.6996838777660696
ITC1,IT,2,2015,1897.0,1327.0,0.6995255666842383
ITC1,IT,2,2016,1897.0,1345.0,0.7090142329994729
ITC1,IT,2,2017,1895.0,1343.0,0.7087071240105541
ITC1,IT,2,2018,1895.0,1343.0,0.7087071240105541
ITC1,IT,2,2019,1895.0,1343.0,0.7087071240105541
ITC1,IT,2,2020,1896.0,1344.0,0.7088607594936709
ITC1,IT,2,2021,1896.0,1344.0,0.7088607594936709
ITC1,IT,2,2022,1896.0,1371.0,0.7231012658227848
ITC1,IT,2,2023,1896.0,1371.0,0.7231012658227848
ITC1,IT,2,2024,1950.0,1424.0,0.7302564102564103
ITC2,IT,2,1990,81.0,,
ITC2,IT,2,1991,81.0,,
ITC2,IT,2,1992,81.0,,
ITC2,IT,2,1993,83.0,0.0,0.0
ITC2,IT,2,1994,83.0,0.0,0.0
ITC2,IT,2,1995,83.0,0.0,0.0
ITC2,IT,2,1996,83.0,0.0,0.0
ITC2,IT,2,1997,83.0,0.0,0.0
ITC2,IT,2,1998,83.0,0.0,0.0
ITC2,IT,2,1999,83.0,0.0,0.0
ITC2,IT,2,2000,81.0,0.0,0.0
ITC2,IT,2,2001,81.0,0.0,0.0
ITC2,IT,2,2002,81.0,0.0,0.0
ITC2,IT,2,2003,81.0,0.0,0.0
ITC2,IT,2,2004,81.0,,
ITC2,IT,2,2005,81.0,,
ITC2,IT,2,2006,81.0,,
ITC2,IT,2,2007,81.0,,
ITC2,IT,2,2008,81.0,,
ITC2,IT,2,2009,81.0,,
ITC2,IT,2,2010,81.0,,
ITC2,IT,2,2011,81.0,,
ITC2,IT,2,2012,81.0,,
ITC2,IT,2,2013,81.0,,
ITC2,IT,2,2014,81.0,,
ITC2,IT,2,2015,81.0,,
ITC2,IT,2,2016,81.0,,
ITC2,IT,2,2017,81.0,,
ITC2,IT,2,2018,81.0,,
ITC2,IT,2,2019,81.0,0.0,0.0
ITC2,IT,2,2020,81.0,0.0,0.0
ITC2,IT,2,2021,81.0,,
ITC2,IT,2,2022,81.0,,
ITC2,IT,2,2023,81.0,0.0,0.0
ITC2,IT,2,2024,81.0,0.0,0.0
ITC3,IT,2,1990,492.0,,
ITC3,IT,2,1991,492.0,,
ITC3,IT,2,1992,492.0,,
ITC3,IT,2,1993,493.0,473.0,0.9594320486815415
ITC3,IT,2,1994,500.0,478.0,0.956
ITC3,IT,2,1995,500.0,478.0,0.956
ITC3,IT,2,1996,500.0,478.0,0.956
ITC3,IT,2,1997,500.0,478.0,0.956
ITC3,IT,2,1998,504.0,478.0,0.9484126984126984
ITC3,IT,2,1999,506.0,478.0,0.9446640316205533
ITC3,IT,2,2000,509.0,493.0,0.9685658153241651
ITC3,IT,2,2001,507.0,492.0,0.9704142011834319
ITC3,IT,2,2002,494.0,478.0,0.9676113360323887
ITC3,IT,2,2003,491.0,475.0,0.9674134419551935
ITC3,IT,2,2004,495.0,479.0,0.9676767676767677
ITC3,IT,2,2005,501.0,486.0,0.9700598802395209
ITC3,IT,2,2006,506.0,490.0,0.9683794466403162
ITC3,IT,2,2007,500.0,484.0,0.968
ITC3,IT,2,2008,500.0,484.0,0.968
ITC3,IT,2,2009,500.0,484.0,0.968
ITC3,IT,2,2010,500.0,484.0,0.968
ITC3,IT,2,2011,498.0,481.0,0.9658634538152611
ITC3,IT,2,2012,498.0,481.0,0.9658634538152611
ITC3,IT,2,2013,498.0,481.0,0.9658634538152611
ITC3,IT,2,2014,499.0,481.0,0.9639278557114228
ITC3,IT,2,2015,499.0,481.0,0.9639278557114228
ITC3,IT,2,2016,500.0,483.0,0.966
ITC3,IT,2,2017,495.0,479.0,0.9676767676767677
ITC3,IT,2,2018,495.0,477.0,0.9636363636363636
ITC3,IT,2,2019,493.0,475.0,0.9634888438133874
ITC3,IT,2,2020,493.0,476.0,0.9655172413793104
ITC3,IT,2,2021,490.0,473.0,0.9653061224489796
ITC3,IT,2,2022,488.0,471.0,0.9651639344262295
ITC3,IT,2,2023,488.0,471.0,0.9651639344262295
ITC3,IT,2,2024,488.0,471.0,0.9651639344262295
ITC4,IT,2,1990,1543.0,,
ITC4,IT,2,1991,1546.0,,
ITC4,IT,2,1992,1546.0,,
ITC4,IT,2,1993,1562.0,1209.0,0.7740076824583867
ITC4,IT,2,1994,1566.0,1212.0,0.7739463601532567
ITC4,IT,2,1995,1566.0,1212.0,0.7739463601532567
ITC4,IT,2,1996,1566.0,1212.0,0.7739463601532567
ITC4,IT,2,1997,1585.0,1231.0,0.7766561514195583
ITC4,IT,2,1998,1587.0,1300.0,0.8191556395715186
ITC4,IT,2,1999,1587.0,1320.0,0.831758034026465
ITC4,IT,2,2000,1534.0,1320.0,0.8604954367666232
ITC4,IT,2,2001,1543.0,1267.0,0.8211276733635774
ITC4,IT,2,2002,1556.0,1281.0,0.8232647814910026
ITC4,IT,2,2003,1556.0,1281.0,0.8232647814910026
ITC4,IT,2,2004,1580.0,1290.0,0.8164556962025317
ITC4,IT,2,2005,1569.0,1293.0,0.8240917782026769
ITC4,IT,2,2006,1572.0,1296.0,0.8244274809160306
ITC4,IT,2,2007,1594.0,1316.0,0.8255959849435383
ITC4,IT,2,2008,1643.0,1365.0,0.8307973219720024
ITC4,IT,2,2009,1671.0,1393.0,0.8336325553560742
ITC4,IT,2,2010,1681.0,1403.0,0.834622248661511
ITC4,IT,2,2011,1677.0,1394.0,0.8312462731067383
ITC4,IT,2,2012,1677.0,1394.0,0.8312462731067383
ITC4,IT,2,2013,1677.0,1394.0,0.8312462731067383
ITC4,IT,2,2014,1677.0,1394.0,0.8312462731067383
ITC4,IT,2,2015,1677.0,1394.0,0.8312462731067383
ITC4,IT,2,2016,1733.0,1450.0,0.8366993652625505
ITC4,IT,2,2017,1736.0,1453.0,0.8369815668202765
ITC4,IT,2,2018,1740.0,1457.0,0.8373563218390805
ITC4,IT,2,2019,1740.0,1457.0,0.8373563218390805
ITC4,IT,2,2020,1740.0,1457.0,0.8373563218390805
ITC4,IT,2,2021,1740.0,1457.0,0.8373563218390805
ITC4,IT,2,2022,1740.0,1457.0,0.8373563218390805
ITC4,IT,2,2023,1740.0,1457.0,0.8373563218390805
ITC4,IT,2,2024,1740.0,1457.0,0.8373563218390805
ITF,IT,1,1990,3864.0,,
ITF,IT,1,1991,3864.0,,
ITF,IT,1,1992,3799.0,,
ITF,IT,1,1993,3752.0,1968.0,0.5245202558635395
ITF,IT,1,1994,3810.0,2059.0,0.5404199475065616
ITF,IT,1,1995,3810.0,2082.0,0.5464566929133858
ITF,IT,1,1996,3810.0,2190.0,0.5748031496062992
ITF,IT,1,1997,3820.0,2200.0,0.5759162303664922
ITF,IT,1,1998,3828.0,2200.0,0.5747126436781609
ITF,IT,1,1999,3828.0,2200.0,0.5747126436781609
ITF,IT,1,2000,3792.0,2199.0,0.5799050632911392
ITF,IT,1,2001,3831.0,2314.0,0.6040198381623597
ITF,IT,1,2002,3847.0,2320.0,0.6030673251884585
ITF,IT,1,2003,3851.0,2357.0,0.6120488184887042
ITF,IT,1,2004,3831.0,2426.0,0.6332550247977029
ITF,IT,1,2005,3880.0,2486.0,0.6407216494845361
ITF,IT,1,2006,3888.0,2492.0,0.6409465020576132
ITF,IT,1,2007,3940.0,2545.0,0.6459390862944162
ITF,IT,1,2008,3902.0,2530.0,0.6483854433623782
ITF,IT,1,2009,3924.0,2552.0,0.6503567787971458
ITF,IT,1,2010,3931.0,2559.0,0.6509793945560925
ITF,IT,1,2011,3946.0,2571.0,0.6515458692346681
ITF,IT,1,2012,3945.0,2561.0,0.6491761723700887
ITF,IT,1,2013,3957.0,2571.0,0.6497346474601972
ITF,IT,1,2014,3925.0,2540.0,0.6471337579617834
ITF,IT,1,2015,3923.0,2538.0,0.6469538618404282
ITF,IT,1,2016,3924.0,2538.0,0.6467889908256881
ITF,IT,1,2017,3922.0,2538.0,0.6471188169301377
ITF,IT,1,2018,3921.0,2537.0,0.647028819178781
ITF,IT,1,2019,3923.0,2536.0,0.6464440479225083
ITF,IT,1,2020,3918.0,2534.0,0.6467585502807555
ITF,IT,1,2021,3922.0,2534.0,0.6460989291177971
ITF,IT,1,2022,3918.0,2530.0,0.6457376212353242
ITF,IT,1,2023,3921.0,2552.0,0.6508543738842132
ITF,IT,1,2024,3921.0,2579.0,0.6577403723539913
ITF1,IT,2,1990,533.0,,
ITF1,IT,2,1991,533.0,,
ITF1,IT,2,1992,533.0,,
ITF1,IT,2,1993,533.0,297.0,0.5572232645403377
ITF1,IT,2,1994,533.0,297.0,0.5572232645403377
ITF1,IT,2,1995,533.0,297.0,0.5572232645403377
ITF1,IT,2,1996,533.0,297.0,0.5572232645403377
ITF1,IT,2,1997,533.0,297.0,0.5572232645403377
ITF1,IT,2,1998,533.0,297.0,0.5572232645403377
ITF1,IT,2,1999,533.0,297.0,0.5572232645403377
ITF1,IT,2,2000,516.0,292.0,0.5658914728682171
ITF1,IT,2,2001,543.0,319.0,0.5874769797421732
ITF1,IT,2,2002,539.0,320.0,0.5936920222634509
ITF1,IT,2,2003,539.0,345.0,0.640074211502783
ITF1,IT,2,2004,538.0,345.0,0.6412639405204461
ITF1,IT,2,2005,511.0,318.0,0.6223091976516634
ITF1,IT,2,2006,512.0,318.0,0.62109375
ITF1,IT,2,2007,512.0,319.0,0.623046875
ITF1,IT,2,2008,511.0,318.0,0.6223091976516634
ITF1,IT,2,2009,512.0,319.0,0.623046875
ITF1,IT,2,2010,511.0,318.0,0.6223091976516634
ITF1,IT,2,2011,524.0,318.0,0.6068702290076335
ITF1,IT,2,2012,524.0,319.0,0.6087786259541985
ITF1,IT,2,2013,525.0,319.0,0.6076190476190476
ITF1,IT,2,2014,525.0,319.0,0.6076190476190476
ITF1,IT,2,2015,524.0,318.0,0.6068702290076335
ITF1,IT,2,2016,525.0,319.0,0.6076190476190476
ITF1,IT,2,2017,524.0,319.0,0.6087786259541985
ITF1,IT,2,2018,524.0,319.0,0.6087786259541985
ITF1,IT,2,2019,525.0,319.0,0.6076190476190476
ITF1,IT,2,2020,524.0,318.0,0.6068702290076335
ITF1,IT,2,2021,525.0,319.0,0.6076190476190476
ITF1,IT,2,2022,521.0,315.0,0.6046065259117083
ITF1,IT,2,2023,521.0,315.0,0.6046065259117083
ITF1,IT,2,2024,522.0,315.0,0.603448275862069
ITF2,IT,2,1990,258.0,,
ITF2,IT,2,1991,258.0,,
ITF2,IT,2,1992,250.0,,
ITF2,IT,2,1993,250.0,33.0,0.132
ITF2,IT,2,1994,250.0,33.0,0.132
ITF2,IT,2,1995,250.0,33.0,0.132
ITF2,IT,2,1996,250.0,33.0,0.132
ITF2,IT,2,1997,250.0,33.0,0.132
ITF2,IT,2,1998,250.0,33.0,0.132
ITF2,IT,2,1999,250.0,33.0,0.132
ITF2,IT,2,2000,256.0,39.0,0.15234375
ITF2,IT,2,2001,256.0,44.0,0.171875
ITF2,IT,2,2002,282.0,71.0,0.25177304964539005
ITF2,IT,2,2003,282.0,78.0,0.2765957446808511
ITF2,IT,2,2004,282.0,78.0,0.2765957446808511
ITF2,IT,2,2005,270.0,66.0,0.24444444444444444
ITF2,IT,2,2006,270.0,66.0,0.24444444444444444
ITF2,IT,2,2007,270.0,66.0,0.24444444444444444
ITF2,IT,2,2008,270.0,66.0,0.24444444444444444
ITF2,IT,2,2009,270.0,66.0,0.24444444444444444
ITF2,IT,2,2010,270.0,66.0,0.24444444444444444
ITF2,IT,2,2011,265.0,69.0,0.26037735849056604
ITF2,IT,2,2012,265.0,60.0,0.22641509433962265
ITF2,IT,2,2013,265.0,60.0,0.22641509433962265
ITF2,IT,2,2014,265.0,60.0,0.22641509433962265
ITF2,IT,2,2015,265.0,60.0,0.22641509433962265
ITF2,IT,2,2016,265.0,60.0,0.22641509433962265
ITF2,IT,2,2017,265.0,60.0,0.22641509433962265
ITF2,IT,2,2018,265.0,60.0,0.22641509433962265
ITF2,IT,2,2019,265.0,60.0,0.22641509433962265
ITF2,IT,2,2020,265.0,60.0,0.22641509433962265
ITF2,IT,2,2021,265.0,60.0,0.22641509433962265
ITF2,IT,2,2022,265.0,60.0,0.22641509433962265
ITF2,IT,2,2023,265.0,77.0,0.29056603773584905
ITF2,IT,2,2024,265.0,77.0,0.29056603773584905
ITF3,IT,2,1990,1005.0,,
ITF3,IT,2,1991,1005.0,,
ITF3,IT,2,1992,959.0,,
ITF3,IT,2,1993,960.0,658.0,0.6854166666666667
ITF3,IT,2,1994,977.0,710.0,0.7267144319344934
ITF3,IT,2,1995,977.0,710.0,0.7267144319344934
ITF3,IT,2,1996,977.0,710.0,0.7267144319344934
ITF3,IT,2,1997,987.0,720.0,0.729483282674772
ITF3,IT,2,1998,992.0,720.0,0.7258064516129032
ITF3,IT,2,1999,992.0,720.0,0.7258064516129032
ITF3,IT,2,2000,969.0,708.0,0.7306501547987616
ITF3,IT,2,2001,985.0,739.0,0.750253807106599
ITF3,IT,2,2002,985.0,738.0,0.749238578680203
ITF3,IT,2,2003,992.0,745.0,0.751008064516129
ITF3,IT,2,2004,992.0,750.0,0.7560483870967742
ITF3,IT,2,2005,1066.0,825.0,0.773921200750469
ITF3,IT,2,2006,1067.0,825.0,0.7731958762886598
ITF3,IT,2,2007,1104.0,862.0,0.7807971014492754
ITF3,IT,2,2008,1086.0,844.0,0.7771639042357275
ITF3,IT,2,2009,1108.0,866.0,0.7815884476534296
ITF3,IT,2,2010,1108.0,866.0,0.7815884476534296
ITF3,IT,2,2011,1121.0,881.0,0.7859054415700267
ITF3,IT,2,2012,1121.0,880.0,0.7850133809099019
ITF3,IT,2,2013,1130.0,890.0,0.7876106194690266
ITF3,IT,2,2014,1099.0,859.0,0.7816196542311192
ITF3,IT,2,2015,1095.0,856.0,0.7817351598173516
ITF3,IT,2,2016,1095.0,854.0,0.7799086757990867
ITF3,IT,2,2017,1095.0,854.0,0.7799086757990867
ITF3,IT,2,2018,1094.0,854.0,0.7806215722120659
ITF3,IT,2,2019,1095.0,854.0,0.7799086757990867
ITF3,IT,2,2020,1094.0,855.0,0.7815356489945156
ITF3,IT,2,2021,1095.0,854.0,0.7799086757990867
ITF3,IT,2,2022,1095.0,854.0,0.7799086757990867
ITF3,IT,2,2023,1089.0,849.0,0.7796143250688705
ITF3,IT,2,2024,1089.0,875.0,0.8034894398530762
ITF4,IT,2,1990,857.0,,
ITF4,IT,2,1991,857.0,,
ITF4,IT,2,1992,857.0,,
ITF4,IT,2,1993,853.0,415.0,0.48651817116060964
ITF4,IT,2,1994,851.0,412.0,0.48413631022326675
ITF4,IT,2,1995,851.0,435.0,0.5111633372502937
ITF4,IT,2,1996,851.0,544.0,0.6392479435957696
ITF4,IT,2,1997,851.0,544.0,0.6392479435957696
ITF4,IT,2,1998,853.0,544.0,0.6377491207502931
ITF4,IT,2,1999,853.0,544.0,0.6377491207502931
ITF4,IT,2,2000,892.0,542.0,0.6076233183856502
ITF4,IT,2,2001,891.0,540.0,0.6060606060606061
ITF4,IT,2,2002,842.0,533.0,0.6330166270783848
ITF4,IT,2,2003,841.0,532.0,0.6325802615933412
ITF4,IT,2,2004,821.0,596.0,0.7259439707673568
ITF4,IT,2,2005,822.0,596.0,0.7250608272506083
ITF4,IT,2,2006,823.0,598.0,0.7266099635479951
ITF4,IT,2,2007,818.0,593.0,0.7249388753056235
ITF4,IT,2,2008,822.0,597.0,0.7262773722627737
ITF4,IT,2,2009,821.0,596.0,0.7259439707673568
ITF4,IT,2,2010,828.0,603.0,0.7282608695652174
ITF4,IT,2,2011,838.0,604.0,0.720763723150358
ITF4,IT,2,2012,838.0,603.0,0.7195704057279236
ITF4,IT,2,2013,838.0,603.0,0.7195704057279236
ITF4,IT,2,2014,838.0,603.0,0.7195704057279236
ITF4,IT,2,2015,840.0,605.0,0.7202380952380952
ITF4,IT,2,2016,840.0,605.0,0.7202380952380952
ITF4,IT,2,2017,840.0,605.0,0.7202380952380952
ITF4,IT,2,2018,840.0,605.0,0.7202380952380952
ITF4,IT,2,2019,839.0,604.0,0.7199046483909416
ITF4,IT,2,2020,837.0,602.0,0.7192353643966547
ITF4,IT,2,2021,838.0,602.0,0.7183770883054893
ITF4,IT,2,2022,838.0,602.0,0.7183770883054893
ITF4,IT,2,2023,847.0,612.0,0.7225501770956316
ITF4,IT,2,2024,847.0,612.0,0.7225501770956316
ITF5,IT,2,1990,357.0,,
ITF5,IT,2,1991,357.0,,
ITF5,IT,2,1992,345.0,,
ITF5,IT,2,1993,301.0,162.0,0.5382059800664452
ITF5,IT,2,1994,345.0,205.0,0.5942028985507246
ITF5,IT,2,1995,345.0,205.0,0.5942028985507246
ITF5,IT,2,1996,345.0,205.0,0.5942028985507246
ITF5,IT,2,1997,345.0,205.0,0.5942028985507246
ITF5,IT,2,1998,345.0,205.0,0.5942028985507246
ITF5,IT,2,1999,345.0,205.0,0.5942028985507246
ITF5,IT,2,2000,306.0,217.0,0.7091503267973857
ITF5,IT,2,2001,306.0,217.0,0.7091503267973857
ITF5,IT,2,2002,348.0,203.0,0.5833333333333334
ITF5,IT,2,2003,348.0,203.0,0.5833333333333334
ITF5,IT,2,2004,348.0,203.0,0.5833333333333334
ITF5,IT,2,2005,362.0,218.0,0.6022099447513812
ITF5,IT,2,2006,362.0,217.0,0.5994475138121547
ITF5,IT,2,2007,362.0,217.0,0.5994475138121547
ITF5,IT,2,2008,362.0,217.0,0.5994475138121547
ITF5,IT,2,2009,362.0,217.0,0.5994475138121547
ITF5,IT,2,2010,363.0,218.0,0.6005509641873278
ITF5,IT,2,2011,347.0,211.0,0.6080691642651297
ITF5,IT,2,2012,347.0,211.0,0.6080691642651297
ITF5,IT,2,2013,347.0,211.0,0.6080691642651297
ITF5,IT,2,2014,347.0,211.0,0.6080691642651297
ITF5,IT,2,2015,347.0,211.0,0.6080691642651297
ITF5,IT,2,2016,347.0,211.0,0.6080691642651297
ITF5,IT,2,2017,347.0,211.0,0.6080691642651297
ITF5,IT,2,2018,347.0,211.0,0.6080691642651297
ITF5,IT,2,2019,347.0,211.0,0.6080691642651297
ITF5,IT,2,2020,347.0,211.0,0.6080691642651297
ITF5,IT,2,2021,347.0,211.0,0.6080691642651297
ITF5,IT,2,2022,347.0,211.0,0.6080691642651297
ITF5,IT,2,2023,347.0,211.0,0.6080691642651297
ITF5,IT,2,2024,347.0,211.0,0.6080691642651297
ITF6,IT,2,1990,854.0,,
ITF6,IT,2,1991,854.0,,
ITF6,IT,2,1992,855.0,,
ITF6,IT,2,1993,855.0,403.0,0.47134502923976607
ITF6,IT,2,1994,855.0,402.0,0.47017543859649125
ITF6,IT,2,1995,855.0,402.0,0.47017543859649125
ITF6,IT,2,1996,855.0,402.0,0.47017543859649125
ITF6,IT,2,1997,855.0,402.0,0.47017543859649125
ITF6,IT,2,1998,855.0,402.0,0.47017543859649125
ITF6,IT,2,1999,855.0,402.0,0.47017543859649125
ITF6,IT,2,2000,853.0,401.0,0.47010550996483
ITF6,IT,2,2001,851.0,455.0,0.5346650998824912
ITF6,IT,2,2002,851.0,455.0,0.5346650998824912
ITF6,IT,2,2003,850.0,453.0,0.5329411764705883
ITF6,IT,2,2004,850.0,454.0,0.5341176470588235
ITF6,IT,2,2005,849.0,463.0,0.5453474676089517
ITF6,IT,2,2006,854.0,468.0,0.5480093676814989
ITF6,IT,2,2007,874.0,488.0,0.5583524027459954
ITF6,IT,2,2008,851.0,488.0,0.5734430082256169
ITF6,IT,2,2009,851.0,488.0,0.5734430082256169
ITF6,IT,2,2010,851.0,488.0,0.5734430082256169
ITF6,IT,2,2011,851.0,488.0,0.5734430082256169
ITF6,IT,2,2012,851.0,489.0,0.5746180963572268
ITF6,IT,2,2013,852.0,488.0,0.5727699530516432
ITF6,IT,2,2014,852.0,488.0,0.5727699530516432
ITF6,IT,2,2015,852.0,488.0,0.5727699530516432
ITF6,IT,2,2016,852.0,489.0,0.573943661971831
ITF6,IT,2,2017,851.0,489.0,0.5746180963572268
ITF6,IT,2,2018,851.0,488.0,0.5734430082256169
ITF6,IT,2,2019,852.0,488.0,0.5727699530516432
ITF6,IT,2,2020,851.0,488.0,0.5734430082256169
ITF6,IT,2,2021,852.0,488.0,0.5727699530516432
ITF6,IT,2,2022,852.0,488.0,0.5727699530516432
ITF6,IT,2,2023,852.0,488.0,0.5727699530516432
ITF6,IT,2,2024,852.0,488.0,0.5727699530516432
ITG,IT,1,1990,1883.0,,
ITG,IT,1,1991,1878.0,,
ITG,IT,1,1992,1878.0,,
ITG,IT,1,1993,1886.0,721.0,0.38229056203605516
ITG,IT,1,1994,1886.0,696.0,0.36903499469777307
ITG,IT,1,1995,1886.0,753.0,0.3992576882290562
ITG,IT,1,1996,1886.0,753.0,0.3992576882290562
ITG,IT,1,1997,1886.0,753.0,0.3992576882290562
ITG,IT,1,1998,1886.0,753.0,0.3992576882290562
ITG,IT,1,1999,1882.0,753.0,0.40010626992561105
ITG,IT,1,2000,1832.0,751.0,0.4099344978165939
ITG,IT,1,2001,1834.0,778.0,0.42420937840785167
ITG,IT,1,2002,1828.0,778.0,0.42560175054704596
ITG,IT,1,2003,1790.0,784.0,0.43798882681564244
ITG,IT,1,2004,1789.0,784.0,0.43823365008384574
ITG,IT,1,2005,1807.0,802.0,0.4438295517432208
ITG,IT,1,2006,1822.0,799.0,0.43852908891328213
ITG,IT,1,2007,1807.0,800.0,0.44272274488101826
ITG,IT,1,2008,1807.0,800.0,0.44272274488101826
ITG,IT,1,2009,1807.0,800.0,0.44272274488101826
ITG,IT,1,2010,1807.0,800.0,0.44272274488101826
ITG,IT,1,2011,1809.0,801.0,0.4427860696517413
ITG,IT,1,2012,1809.0,801.0,0.4427860696517413
ITG,IT,1,2013,1808.0,801.0,0.4430309734513274
ITG,IT,1,2014,1808.0,801.0,0.4430309734513274
ITG,IT,1,2015,1808.0,801.0,0.4430309734513274
ITG,IT,1,2016,1808.0,801.0,0.4430309734513274
ITG,IT,1,2017,1796.0,791.0,0.44042316258351893
ITG,IT,1,2018,1796.0,791.0,0.44042316258351893
ITG,IT,1,2019,1796.0,791.0,0.44042316258351893
ITG,IT,1,2020,1796.0,791.0,0.44042316258351893
ITG,IT,1,2021,1797.0,792.0,0.44073455759599334
ITG,IT,1,2022,1797.0,792.0,0.44073455759599334
ITG,IT,1,2023,1797.0,792.0,0.44073455759599334
ITG,IT,1,2024,1797.0,792.0,0.44073455759599334
ITG1,IT,2,1990,1448.0,,
ITG1,IT,2,1991,1443.0,,
ITG1,IT,2,1992,1443.0,,
ITG1,IT,2,1993,1448.0,721.0,0.4979281767955801
ITG1,IT,2,1994,1448.0,696.0,0.48066298342541436
ITG1,IT,2,1995,1448.0,753.0,0.5200276243093923
ITG1,IT,2,1996,1448.0,753.0,0.5200276243093923
ITG1,IT,2,1997,1448.0,753.0,0.5200276243093923
ITG1,IT,2,1998,1448.0,753.0,0.5200276243093923
ITG1,IT,2,1999,1444.0,753.0,0.5214681440443213
ITG1,IT,2,2000,1398.0,751.0,0.5371959942775394
ITG1,IT,2,2001,1400.0,778.0,0.5557142857142857
ITG1,IT,2,2002,1400.0,778.0,0.5557142857142857
ITG1,IT,2,2003,1362.0,784.0,0.5756240822320118
ITG1,IT,2,2004,1362.0,784.0,0.5756240822320118
ITG1,IT,2,2005,1380.0,802.0,0.5811594202898551
ITG1,IT,2,2006,1394.0,799.0,0.573170731707317
ITG1,IT,2,2007,1378.0,800.0,0.5805515239477503
ITG1,IT,2,2008,1378.0,800.0,0.5805515239477503
ITG1,IT,2,2009,1378.0,800.0,0.5805515239477503
ITG1,IT,2,2010,1378.0,800.0,0.5805515239477503
ITG1,IT,2,2011,1379.0,801.0,0.5808556925308195
ITG1,IT,2,2012,1379.0,801.0,0.5808556925308195
ITG1,IT,2,2013,1379.0,801.0,0.5808556925308195
ITG1,IT,2,2014,1379.0,801.0,0.5808556925308195
ITG1,IT,2,2015,1379.0,801.0,0.5808556925308195
ITG1,IT,2,2016,1379.0,801.0,0.5808556925308195
ITG1,IT,2,2017,1369.0,791.0,0.5777940102264426
ITG1,IT,2,2018,1369.0,791.0,0.5777940102264426
ITG1,IT,2,2019,1369.0,791.0,0.5777940102264426
ITG1,IT,2,2020,1369.0,791.0,0.5777940102264426
ITG1,IT,2,2021,1370.0,792.0,0.5781021897810219
ITG1,IT,2,2022,1370.0,792.0,0.5781021897810219
ITG1,IT,2,2023,1370.0,792.0,0.5781021897810219
ITG1,IT,2,2024,1370.0,792.0,0.5781021897810219
ITG2,IT,2,1990,435.0,,
ITG2,IT,2,1991,435.0,,
ITG2,IT,2,1992,435.0,,
ITG2,IT,2,1993,438.0,0.0,0.0
ITG2,IT,2,1994,438.0,0.0,0.0
ITG2,IT,2,1995,438.0,0.0,0.0
ITG2,IT,2,1996,438.0,0.0,0.0
ITG2,IT,2,1997,438.0,0.0,0.0
ITG2,IT,2,1998,438.0,0.0,0.0
ITG2,IT,2,1999,438.0,0.0,0.0
ITG2,IT,2,2000,434.0,0.0,0.0
ITG2,IT,2,2001,434.0,0.0,0.0
ITG2,IT,2,2002,428.0,0.0,0.0
ITG2,IT,2,2003,428.0,0.0,0.0
ITG2,IT,2,2004,427.0,0.0,0.0
ITG2,IT,2,2005,427.0,0.0,0.0
ITG2,IT,2,2006,428.0,0.0,0.0
ITG2,IT,2,2007,429.0,0.0,0.0
ITG2,IT,2,2008,429.0,0.0,0.0
ITG2,IT,2,2009,429.0,,
ITG2,IT,2,2010,429.0,0.0,0.0
ITG2,IT,2,2011,430.0,0.0,0.0
ITG2,IT,2,2012,430.0,,
ITG2,IT,2,2013,429.0,,
ITG2,IT,2,2014,429.0,,
ITG2,IT,2,2015,429.0,,
ITG2,IT,2,2016,429.0,,
ITG2,IT,2,2017,427.0,,
ITG2,IT,2,2018,427.0,,
ITG2,IT,2,2019,427.0,,
ITG2,IT,2,2020,427.0,,
ITG2,IT,2,2021,427.0,,
ITG2,IT,2,2022,427.0,,
ITG2,IT,2,2023,427.0,0.0,0.0
ITG2,IT,2,2024,427.0,0.0,0.0
ITH,IT,1,2004,3027.0,2380.0,0.7862570201519656
ITH,IT,1,2005,3040.0,2391.0,0.7865131578947369
ITH,IT,1,2006,3085.0,2438.0,0.7902755267423015
ITH,IT,1,2007,3086.0,2438.0,0.7900194426441997
ITH,IT,1,2008,3231.0,2584.0,0.7997523986381925
ITH,IT,1,2009,3296.0,2649.0,0.8037014563106796
ITH,IT,1,2010,3305.0,2657.0,0.8039334341906202
ITH,IT,1,2011,3309.0,2667.0,0.8059836808703535
ITH,IT,1,2012,3321.0,2677.0,0.8060825052694971
ITH,IT,1,2013,3319.0,2676.0,0.8062669478758663
ITH,IT,1,2014,3319.0,2677.0,0.8065682434468213
ITH,IT,1,2015,3322.0,2680.0,0.8067429259482239
ITH,IT,1,2016,3322.0,2680.0,0.8067429259482239
ITH,IT,1,2017,3324.0,2688.0,0.8086642599277978
ITH,IT,1,2018,3324.0,2682.0,0.8068592057761733
ITH,IT,1,2019,3325.0,2682.0,0.8066165413533835
ITH,IT,1,2020,3328.0,2732.0,0.8209134615384616
ITH,IT,1,2021,3329.0,2778.0,0.8344848302793632
